DateTime,Junction,Vehicles,ID,day,holiday,weather condition
3/11/2016 6:00,1,15,20160311061,Monday,Yes,sunny
3/11/2016 7:00,1,20,20160311071,Tuesday,Yes,rainy
3/11/2016 8:00,1,23,20160311081,Wednesday,Yes,dry
3/11/2016 9:00,1,24,20160311091,Thursday,Yes,sunny
3/11/2016 10:00,1,29,20160311101,Friday,No,sunny
3/11/2016 11:00,1,35,20160311111,Saturday,No,sunny
3/11/2016 12:00,1,41,20160311121,Sunday,Yes,rainy
3/11/2016 13:00,1,37,20160311131,Monday,Yes,sunny
3/11/2016 14:00,1,35,20160311141,Tuesday,Yes,sunny
3/11/2016 15:00,1,36,20160311151,Wednesday,No,sunny
3/11/2016 16:00,1,33,20160311161,Thursday,No,rainy
3/11/2016 17:00,1,33,20160311171,Friday,No,dry
3/11/2016 18:00,1,32,20160311181,Saturday,Yes,sunny
3/11/2016 19:00,1,32,20160311191,Sunday,Yes,sunny
3/11/2016 20:00,1,35,20160311201,Monday,Yes,sunny
3/11/2016 21:00,1,35,20160311211,Tuesday,No,rainy
3/11/2016 22:00,1,37,20160311221,Wednesday,No,sunny
3/11/2016 23:00,1,32,20160311231,Thursday,Yes,sunny
3/12/2016 0:00,1,28,20160312001,Friday,No,sunny
3/12/2016 1:00,1,24,20160312011,Saturday,No,rainy
3/12/2016 2:00,1,24,20160312021,Sunday,Yes,dry
3/12/2016 3:00,1,19,20160312031,Monday,No,sunny
3/12/2016 4:00,1,18,20160312041,Tuesday,No,sunny
3/12/2016 5:00,1,13,20160312051,Wednesday,No,sunny
3/12/2016 6:00,1,12,20160312061,Thursday,No,rainy
3/12/2016 7:00,1,16,20160312071,Friday,Yes,sunny
3/12/2016 8:00,1,18,20160312081,Saturday,No,sunny
3/12/2016 9:00,1,23,20160312091,Sunday,No,sunny
3/12/2016 10:00,1,27,20160312101,Monday,No,rainy
3/12/2016 11:00,1,31,20160312111,Tuesday,No,dry
3/12/2016 12:00,1,24,20160312121,Wednesday,No,sunny
3/12/2016 13:00,1,26,20160312131,Thursday,Yes,sunny
3/12/2016 14:00,1,26,20160312141,Friday,Yes,sunny
3/12/2016 15:00,1,27,20160312151,Saturday,Yes,rainy
3/12/2016 16:00,1,22,20160312161,Sunday,No,sunny
3/12/2016 17:00,1,23,20160312171,Monday,No,sunny
3/12/2016 18:00,1,26,20160312181,Tuesday,No,sunny
3/12/2016 19:00,1,31,20160312191,Wednesday,Yes,rainy
3/12/2016 20:00,1,34,20160312201,Thursday,No,dry
3/12/2016 21:00,1,31,20160312211,Friday,Yes,sunny
3/12/2016 22:00,1,31,20160312221,Saturday,No,sunny
3/12/2016 23:00,1,34,20160312231,Sunday,Yes,sunny
3/13/2016 0:00,1,27,20160313001,Monday,No,rainy
3/13/2016 1:00,1,22,20160313011,Tuesday,Yes,sunny
3/13/2016 2:00,1,20,20160313021,Wednesday,No,sunny
3/13/2016 3:00,1,14,20160313031,Thursday,No,sunny
3/13/2016 4:00,1,17,20160313041,Friday,No,rainy
3/13/2016 5:00,1,16,20160313051,Saturday,Yes,dry
3/13/2016 6:00,1,17,20160313061,Sunday,No,sunny
3/13/2016 7:00,1,17,20160313071,Monday,Yes,sunny
3/13/2016 8:00,1,18,20160313081,Tuesday,No,sunny
3/13/2016 9:00,1,21,20160313091,Wednesday,Yes,rainy
3/13/2016 10:00,1,24,20160313101,Thursday,Yes,sunny
3/13/2016 11:00,1,23,20160313111,Friday,Yes,sunny
3/13/2016 12:00,1,27,20160313121,Saturday,Yes,sunny
3/13/2016 13:00,1,23,20160313131,Sunday,No,rainy
3/13/2016 14:00,1,23,20160313141,Monday,No,dry
3/13/2016 15:00,1,20,20160313151,Tuesday,No,sunny
3/13/2016 16:00,1,25,20160313161,Wednesday,No,sunny
3/13/2016 17:00,1,21,20160313171,Thursday,No,sunny
3/13/2016 18:00,1,25,20160313181,Friday,No,rainy
3/13/2016 19:00,1,33,20160313191,Saturday,No,sunny
3/13/2016 20:00,1,28,20160313201,Sunday,Yes,sunny
3/13/2016 21:00,1,28,20160313211,Monday,Yes,sunny
3/13/2016 22:00,1,32,20160313221,Tuesday,Yes,rainy
3/13/2016 23:00,1,33,20160313231,Wednesday,Yes,dry
3/14/2016 0:00,1,29,20160314001,Thursday,Yes,sunny
3/14/2016 1:00,1,24,20160314011,Friday,Yes,sunny
3/14/2016 2:00,1,21,20160314021,Saturday,No,sunny
3/14/2016 3:00,1,16,20160314031,Sunday,No,rainy
3/14/2016 4:00,1,19,20160314041,Monday,No,sunny
3/14/2016 5:00,1,16,20160314051,Tuesday,Yes,sunny
3/14/2016 6:00,1,17,20160314061,Wednesday,Yes,sunny
3/14/2016 7:00,1,23,20160314071,Thursday,Yes,rainy
3/14/2016 8:00,1,22,20160314081,Friday,No,dry
3/14/2016 9:00,1,30,20160314091,Saturday,No,sunny
3/14/2016 10:00,1,47,20160314101,Sunday,Yes,sunny
3/14/2016 11:00,1,46,20160314111,Monday,Yes,sunny
3/14/2016 12:00,1,45,20160314121,Tuesday,No,rainy
3/14/2016 13:00,1,42,20160314131,Wednesday,Yes,sunny
3/14/2016 14:00,1,49,20160314141,Thursday,No,sunny
3/14/2016 15:00,1,46,20160314151,Friday,No,sunny
3/14/2016 16:00,1,44,20160314161,Saturday,Yes,rainy
3/14/2016 17:00,1,38,20160314171,Sunday,Yes,dry
3/14/2016 18:00,1,46,20160314181,Monday,No,sunny
3/14/2016 19:00,1,44,20160314191,Tuesday,Yes,sunny
3/14/2016 20:00,1,38,20160314201,Wednesday,Yes,sunny
3/14/2016 21:00,1,41,20160314211,Thursday,No,rainy
3/14/2016 22:00,1,37,20160314221,Friday,No,sunny
3/14/2016 23:00,1,36,20160314231,Saturday,No,sunny
3/15/2016 0:00,1,36,20160315001,Sunday,No,sunny
3/15/2016 1:00,1,30,20160315011,Monday,Yes,rainy
3/15/2016 2:00,1,26,20160315021,Tuesday,No,dry
3/15/2016 3:00,1,25,20160315031,Wednesday,Yes,sunny
3/15/2016 4:00,1,19,20160315041,Thursday,Yes,sunny
3/15/2016 5:00,1,19,20160315051,Friday,Yes,sunny
3/15/2016 6:00,1,16,20160315061,Saturday,Yes,rainy
3/15/2016 7:00,1,22,20160315071,Sunday,No,sunny
3/15/2016 8:00,1,24,20160315081,Monday,Yes,sunny
3/15/2016 9:00,1,31,20160315091,Tuesday,No,sunny
3/15/2016 10:00,1,37,20160315101,Wednesday,No,rainy
3/15/2016 11:00,1,44,20160315111,Thursday,No,dry
3/15/2016 12:00,1,40,20160315121,Friday,Yes,sunny
3/15/2016 13:00,1,37,20160315131,Saturday,No,sunny
3/15/2016 14:00,1,41,20160315141,Sunday,Yes,sunny
3/15/2016 15:00,1,39,20160315151,Monday,No,rainy
3/15/2016 16:00,1,44,20160315161,Tuesday,No,sunny
3/15/2016 17:00,1,41,20160315171,Wednesday,No,sunny
3/15/2016 18:00,1,38,20160315181,Thursday,Yes,sunny
3/15/2016 19:00,1,39,20160315191,Friday,Yes,rainy
3/15/2016 20:00,1,38,20160315201,Saturday,No,dry
3/15/2016 21:00,1,34,20160315211,Sunday,No,sunny
3/15/2016 22:00,1,38,20160315221,Monday,No,sunny
3/15/2016 23:00,1,38,20160315231,Tuesday,Yes,sunny
3/16/2016 0:00,1,32,20160316001,Wednesday,Yes,rainy
3/16/2016 1:00,1,24,20160316011,Thursday,Yes,sunny
3/16/2016 2:00,1,25,20160316021,Friday,No,sunny
3/16/2016 3:00,1,22,20160316031,Saturday,No,sunny
3/16/2016 4:00,1,20,20160316041,Sunday,Yes,rainy
3/16/2016 5:00,1,18,20160316051,Monday,No,dry
3/16/2016 6:00,1,17,20160316061,Tuesday,No,sunny
3/16/2016 7:00,1,19,20160316071,Wednesday,No,sunny
3/16/2016 8:00,1,25,20160316081,Thursday,No,sunny
3/16/2016 9:00,1,40,20160316091,Friday,No,rainy
3/16/2016 10:00,1,50,20160316101,Saturday,No,sunny
3/16/2016 11:00,1,49,20160316111,Sunday,No,sunny
3/16/2016 12:00,1,44,20160316121,Monday,Yes,sunny
3/16/2016 13:00,1,39,20160316131,Tuesday,Yes,rainy
3/16/2016 14:00,1,43,20160316141,Wednesday,Yes,dry
3/16/2016 15:00,1,44,20160316151,Thursday,Yes,sunny
3/16/2016 16:00,1,43,20160316161,Friday,Yes,sunny
3/16/2016 17:00,1,40,20160316171,Saturday,Yes,sunny
3/16/2016 18:00,1,42,20160316181,Sunday,Yes,rainy
3/16/2016 19:00,1,48,20160316191,Monday,No,sunny
3/16/2016 20:00,1,44,20160316201,Tuesday,Yes,sunny
3/16/2016 21:00,1,40,20160316211,Wednesday,Yes,sunny
3/16/2016 22:00,1,43,20160316221,Thursday,No,rainy
3/16/2016 23:00,1,40,20160316231,Friday,Yes,dry
3/17/2016 0:00,1,35,20160317001,Saturday,No,sunny
3/17/2016 1:00,1,28,20160317011,Sunday,No,sunny
3/17/2016 2:00,1,28,20160317021,Monday,No,sunny
3/17/2016 3:00,1,24,20160317031,Tuesday,Yes,rainy
3/17/2016 4:00,1,18,20160317041,Wednesday,Yes,sunny
3/17/2016 5:00,1,17,20160317051,Thursday,Yes,sunny
3/17/2016 6:00,1,20,20160317061,Friday,No,sunny
3/17/2016 7:00,1,26,20160317071,Saturday,No,rainy
3/17/2016 8:00,1,24,20160317081,Sunday,Yes,dry
3/17/2016 9:00,1,29,20160317091,Monday,No,sunny
3/17/2016 10:00,1,38,20160317101,Tuesday,Yes,sunny
3/17/2016 11:00,1,42,20160317111,Wednesday,No,sunny
3/17/2016 12:00,1,40,20160317121,Thursday,No,rainy
3/17/2016 13:00,1,38,20160317131,Friday,Yes,sunny
3/17/2016 14:00,1,43,20160317141,Saturday,No,sunny
3/17/2016 15:00,1,40,20160317151,Sunday,Yes,sunny
3/17/2016 16:00,1,39,20160317161,Monday,No,rainy
3/17/2016 17:00,1,37,20160317171,Tuesday,Yes,dry
3/17/2016 18:00,1,38,20160317181,Wednesday,Yes,sunny
3/17/2016 19:00,1,45,20160317191,Thursday,No,sunny
3/17/2016 20:00,1,44,20160317201,Friday,No,sunny
3/17/2016 21:00,1,41,20160317211,Saturday,No,rainy
3/17/2016 22:00,1,38,20160317221,Sunday,Yes,sunny
3/17/2016 23:00,1,36,20160317231,Monday,Yes,sunny
3/18/2016 0:00,1,32,20160318001,Tuesday,No,sunny
3/18/2016 1:00,1,27,20160318011,Wednesday,No,rainy
3/18/2016 2:00,1,23,20160318021,Thursday,No,dry
3/18/2016 3:00,1,20,20160318031,Friday,No,sunny
3/18/2016 4:00,1,16,20160318041,Saturday,No,sunny
3/18/2016 5:00,1,15,20160318051,Sunday,No,sunny
3/18/2016 6:00,1,20,20160318061,Monday,No,rainy
3/18/2016 7:00,1,21,20160318071,Tuesday,Yes,sunny
3/18/2016 8:00,1,20,20160318081,Wednesday,Yes,sunny
3/18/2016 9:00,1,23,20160318091,Thursday,No,sunny
3/18/2016 10:00,1,33,20160318101,Friday,No,rainy
3/18/2016 11:00,1,40,20160318111,Saturday,No,dry
3/18/2016 12:00,1,43,20160318121,Sunday,No,sunny
3/18/2016 13:00,1,35,20160318131,Monday,No,sunny
3/18/2016 14:00,1,39,20160318141,Tuesday,Yes,sunny
3/18/2016 15:00,1,38,20160318151,Wednesday,No,rainy
3/18/2016 16:00,1,34,20160318161,Thursday,No,sunny
3/18/2016 17:00,1,33,20160318171,Friday,No,sunny
3/18/2016 18:00,1,35,20160318181,Saturday,Yes,sunny
3/18/2016 19:00,1,41,20160318191,Sunday,No,rainy
3/18/2016 20:00,1,36,20160318201,Monday,No,dry
3/18/2016 21:00,1,34,20160318211,Tuesday,No,sunny
3/18/2016 22:00,1,34,20160318221,Wednesday,Yes,sunny
3/18/2016 23:00,1,33,20160318231,Thursday,Yes,sunny
3/19/2016 0:00,1,32,20160319001,Friday,Yes,rainy
3/19/2016 1:00,1,25,20160319011,Saturday,Yes,sunny
3/19/2016 2:00,1,18,20160319021,Sunday,Yes,sunny
3/19/2016 3:00,1,17,20160319031,Monday,Yes,sunny
3/19/2016 4:00,1,17,20160319041,Tuesday,Yes,rainy
3/19/2016 5:00,1,16,20160319051,Wednesday,No,dry
3/19/2016 6:00,1,13,20160319061,Thursday,No,sunny
3/19/2016 7:00,1,15,20160319071,Friday,No,sunny
3/19/2016 8:00,1,19,20160319081,Saturday,No,sunny
3/19/2016 9:00,1,20,20160319091,Sunday,Yes,rainy
3/19/2016 10:00,1,30,20160319101,Monday,Yes,sunny
3/19/2016 11:00,1,26,20160319111,Tuesday,Yes,sunny
3/19/2016 12:00,1,30,20160319121,Wednesday,No,sunny
3/19/2016 13:00,1,22,20160319131,Thursday,No,rainy
3/19/2016 14:00,1,26,20160319141,Friday,No,dry
3/19/2016 15:00,1,21,20160319151,Saturday,Yes,sunny
3/19/2016 16:00,1,23,20160319161,Sunday,Yes,sunny
3/19/2016 17:00,1,25,20160319171,Monday,Yes,sunny
3/19/2016 18:00,1,23,20160319181,Tuesday,No,rainy
3/19/2016 19:00,1,27,20160319191,Wednesday,Yes,sunny
3/19/2016 20:00,1,26,20160319201,Thursday,Yes,sunny
3/19/2016 21:00,1,26,20160319211,Friday,No,sunny
3/19/2016 22:00,1,25,20160319221,Saturday,Yes,rainy
3/19/2016 23:00,1,23,20160319231,Sunday,No,dry
3/20/2016 0:00,1,24,20160320001,Monday,No,sunny
3/20/2016 1:00,1,21,20160320011,Tuesday,No,sunny
3/20/2016 2:00,1,18,20160320021,Wednesday,Yes,sunny
3/20/2016 3:00,1,15,20160320031,Thursday,Yes,rainy
3/20/2016 4:00,1,13,20160320041,Friday,No,sunny
3/20/2016 5:00,1,13,20160320051,Saturday,No,sunny
3/20/2016 6:00,1,14,20160320061,Sunday,Yes,sunny
3/20/2016 7:00,1,18,20160320071,Monday,Yes,rainy
3/20/2016 8:00,1,15,20160320081,Tuesday,Yes,dry
3/20/2016 9:00,1,19,20160320091,Wednesday,No,sunny
3/20/2016 10:00,1,24,20160320101,Thursday,Yes,sunny
3/20/2016 11:00,1,26,20160320111,Friday,No,sunny
3/20/2016 12:00,1,24,20160320121,Saturday,No,rainy
3/20/2016 13:00,1,23,20160320131,Sunday,No,sunny
3/20/2016 14:00,1,22,20160320141,Monday,Yes,sunny
3/20/2016 15:00,1,23,20160320151,Tuesday,No,sunny
3/20/2016 16:00,1,20,20160320161,Wednesday,No,rainy
3/20/2016 17:00,1,25,20160320171,Thursday,No,dry
3/20/2016 18:00,1,27,20160320181,Friday,No,sunny
3/20/2016 19:00,1,26,20160320191,Saturday,Yes,sunny
3/20/2016 20:00,1,33,20160320201,Sunday,No,sunny
3/20/2016 21:00,1,28,20160320211,Monday,Yes,rainy
3/20/2016 22:00,1,28,20160320221,Tuesday,No,sunny
3/20/2016 23:00,1,32,20160320231,Wednesday,Yes,sunny
3/21/2016 0:00,1,25,20160321001,Thursday,Yes,sunny
3/21/2016 1:00,1,22,20160321011,Friday,Yes,rainy
3/21/2016 2:00,1,16,20160321021,Saturday,No,dry
3/21/2016 3:00,1,19,20160321031,Sunday,No,sunny
3/21/2016 4:00,1,16,20160321041,Monday,No,sunny
3/21/2016 5:00,1,13,20160321051,Tuesday,Yes,sunny
3/21/2016 6:00,1,16,20160321061,Wednesday,Yes,rainy
3/21/2016 7:00,1,24,20160321071,Thursday,Yes,sunny
3/21/2016 8:00,1,21,20160321081,Friday,No,sunny
3/21/2016 9:00,1,25,20160321091,Saturday,Yes,sunny
3/21/2016 10:00,1,31,20160321101,Sunday,Yes,rainy
3/21/2016 11:00,1,48,20160321111,Monday,No,dry
3/21/2016 12:00,1,49,20160321121,Tuesday,No,sunny
3/21/2016 13:00,1,44,20160321131,Wednesday,No,sunny
3/21/2016 14:00,1,51,20160321141,Thursday,No,sunny
3/21/2016 15:00,1,44,20160321151,Friday,No,rainy
3/21/2016 16:00,1,47,20160321161,Saturday,No,sunny
3/21/2016 17:00,1,43,20160321171,Sunday,Yes,sunny
3/21/2016 18:00,1,46,20160321181,Monday,No,sunny
3/21/2016 19:00,1,40,20160321191,Tuesday,No,rainy
3/21/2016 20:00,1,45,20160321201,Wednesday,No,dry
3/21/2016 21:00,1,38,20160321211,Thursday,No,sunny
3/21/2016 22:00,1,38,20160321221,Friday,No,sunny
3/21/2016 23:00,1,38,20160321231,Saturday,Yes,sunny
3/22/2016 0:00,1,34,20160322001,Sunday,Yes,rainy
3/22/2016 1:00,1,30,20160322011,Monday,No,sunny
3/22/2016 2:00,1,24,20160322021,Tuesday,Yes,sunny
3/22/2016 3:00,1,23,20160322031,Wednesday,Yes,sunny
3/22/2016 4:00,1,18,20160322041,Thursday,Yes,rainy
3/22/2016 5:00,1,15,20160322051,Friday,No,dry
3/22/2016 6:00,1,19,20160322061,Saturday,Yes,sunny
3/22/2016 7:00,1,24,20160322071,Sunday,No,sunny
3/22/2016 8:00,1,28,20160322081,Monday,No,sunny
3/22/2016 9:00,1,28,20160322091,Tuesday,No,rainy
3/22/2016 10:00,1,39,20160322101,Wednesday,Yes,sunny
3/22/2016 11:00,1,38,20160322111,Thursday,No,sunny
3/22/2016 12:00,1,35,20160322121,Friday,No,sunny
3/22/2016 13:00,1,40,20160322131,Saturday,Yes,rainy
3/22/2016 14:00,1,38,20160322141,Sunday,Yes,dry
3/22/2016 15:00,1,39,20160322151,Monday,No,sunny
3/22/2016 16:00,1,37,20160322161,Tuesday,No,sunny
3/22/2016 17:00,1,35,20160322171,Wednesday,Yes,sunny
3/22/2016 18:00,1,48,20160322181,Thursday,No,rainy
3/22/2016 19:00,1,48,20160322191,Friday,Yes,sunny
3/22/2016 20:00,1,41,20160322201,Saturday,No,sunny
3/22/2016 21:00,1,36,20160322211,Sunday,No,sunny
3/22/2016 22:00,1,34,20160322221,Monday,Yes,rainy
3/22/2016 23:00,1,35,20160322231,Tuesday,No,dry
3/23/2016 0:00,1,34,20160323001,Wednesday,Yes,sunny
3/23/2016 1:00,1,29,20160323011,Thursday,No,sunny
3/23/2016 2:00,1,27,20160323021,Friday,Yes,sunny
3/23/2016 3:00,1,21,20160323031,Saturday,No,rainy
3/23/2016 4:00,1,21,20160323041,Sunday,No,sunny
3/23/2016 5:00,1,16,20160323051,Monday,No,sunny
3/23/2016 6:00,1,19,20160323061,Tuesday,Yes,sunny
3/23/2016 7:00,1,19,20160323071,Wednesday,No,rainy
3/23/2016 8:00,1,23,20160323081,Thursday,Yes,dry
3/23/2016 9:00,1,31,20160323091,Friday,No,sunny
3/23/2016 10:00,1,41,20160323101,Saturday,No,sunny
3/23/2016 11:00,1,41,20160323111,Sunday,No,sunny
3/23/2016 12:00,1,39,20160323121,Monday,Yes,rainy
3/23/2016 13:00,1,35,20160323131,Tuesday,No,sunny
3/23/2016 14:00,1,45,20160323141,Wednesday,Yes,sunny
3/23/2016 15:00,1,42,20160323151,Thursday,No,sunny
3/23/2016 16:00,1,37,20160323161,Friday,No,rainy
3/23/2016 17:00,1,36,20160323171,Saturday,No,dry
3/23/2016 18:00,1,39,20160323181,Sunday,Yes,sunny
3/23/2016 19:00,1,42,20160323191,Monday,No,sunny
3/23/2016 20:00,1,42,20160323201,Tuesday,No,sunny
3/23/2016 21:00,1,36,20160323211,Wednesday,No,rainy
3/23/2016 22:00,1,33,20160323221,Thursday,Yes,sunny
3/23/2016 23:00,1,28,20160323231,Friday,No,sunny
3/24/2016 0:00,1,33,20160324001,Saturday,No,sunny
3/24/2016 1:00,1,25,20160324011,Sunday,No,rainy
3/24/2016 2:00,1,21,20160324021,Monday,No,dry
3/24/2016 3:00,1,19,20160324031,Tuesday,No,sunny
3/24/2016 4:00,1,19,20160324041,Wednesday,Yes,sunny
3/24/2016 5:00,1,18,20160324051,Thursday,Yes,sunny
3/24/2016 6:00,1,16,20160324061,Friday,No,rainy
3/24/2016 7:00,1,20,20160324071,Saturday,No,sunny
3/24/2016 8:00,1,19,20160324081,Sunday,No,sunny
3/24/2016 9:00,1,26,20160324091,Monday,Yes,sunny
3/24/2016 10:00,1,26,20160324101,Tuesday,No,rainy
3/24/2016 11:00,1,37,20160324111,Wednesday,Yes,dry
3/24/2016 12:00,1,32,20160324121,Thursday,No,sunny
3/24/2016 13:00,1,28,20160324131,Friday,Yes,sunny
3/24/2016 14:00,1,32,20160324141,Saturday,Yes,sunny
3/24/2016 15:00,1,33,20160324151,Sunday,No,rainy
3/24/2016 16:00,1,32,20160324161,Monday,No,sunny
3/24/2016 17:00,1,34,20160324171,Tuesday,Yes,sunny
3/24/2016 18:00,1,29,20160324181,Wednesday,No,sunny
3/24/2016 19:00,1,38,20160324191,Thursday,No,rainy
3/24/2016 20:00,1,31,20160324201,Friday,Yes,dry
3/24/2016 21:00,1,30,20160324211,Saturday,Yes,sunny
3/24/2016 22:00,1,36,20160324221,Sunday,No,sunny
3/24/2016 23:00,1,32,20160324231,Monday,Yes,sunny
3/25/2016 0:00,1,30,20160325001,Tuesday,Yes,rainy
3/25/2016 1:00,1,28,20160325011,Wednesday,No,sunny
3/25/2016 2:00,1,22,20160325021,Thursday,No,sunny
3/25/2016 3:00,1,18,20160325031,Friday,No,sunny
3/25/2016 4:00,1,14,20160325041,Saturday,No,rainy
3/25/2016 5:00,1,17,20160325051,Sunday,No,dry
3/25/2016 6:00,1,14,20160325061,Monday,Yes,sunny
3/25/2016 7:00,1,18,20160325071,Tuesday,No,sunny
3/25/2016 8:00,1,16,20160325081,Wednesday,Yes,sunny
3/25/2016 9:00,1,28,20160325091,Thursday,Yes,rainy
3/25/2016 10:00,1,32,20160325101,Friday,No,sunny
3/25/2016 11:00,1,29,20160325111,Saturday,No,sunny
3/25/2016 12:00,1,32,20160325121,Sunday,No,sunny
3/25/2016 13:00,1,27,20160325131,Monday,Yes,rainy
3/25/2016 14:00,1,27,20160325141,Tuesday,Yes,dry
3/25/2016 15:00,1,26,20160325151,Wednesday,Yes,sunny
3/25/2016 16:00,1,25,20160325161,Thursday,Yes,sunny
3/25/2016 17:00,1,25,20160325171,Friday,Yes,sunny
3/25/2016 18:00,1,28,20160325181,Saturday,No,rainy
3/25/2016 19:00,1,35,20160325191,Sunday,Yes,sunny
3/25/2016 20:00,1,30,20160325201,Monday,No,sunny
3/25/2016 21:00,1,33,20160325211,Tuesday,Yes,sunny
3/25/2016 22:00,1,25,20160325221,Wednesday,Yes,rainy
3/25/2016 23:00,1,26,20160325231,Thursday,Yes,dry
3/26/2016 0:00,1,28,20160326001,Friday,Yes,sunny
3/26/2016 1:00,1,24,20160326011,Saturday,Yes,sunny
3/26/2016 2:00,1,18,20160326021,Sunday,No,sunny
3/26/2016 3:00,1,17,20160326031,Monday,No,rainy
3/26/2016 4:00,1,15,20160326041,Tuesday,Yes,sunny
3/26/2016 5:00,1,13,20160326051,Wednesday,No,sunny
3/26/2016 6:00,1,14,20160326061,Thursday,Yes,sunny
3/26/2016 7:00,1,15,20160326071,Friday,Yes,rainy
3/26/2016 8:00,1,17,20160326081,Saturday,No,dry
3/26/2016 9:00,1,18,20160326091,Sunday,Yes,sunny
3/26/2016 10:00,1,22,20160326101,Monday,No,sunny
3/26/2016 11:00,1,24,20160326111,Tuesday,No,sunny
3/26/2016 12:00,1,18,20160326121,Wednesday,No,rainy
3/26/2016 13:00,1,22,20160326131,Thursday,No,sunny
3/26/2016 14:00,1,19,20160326141,Friday,Yes,sunny
3/26/2016 15:00,1,20,20160326151,Saturday,No,sunny
3/26/2016 16:00,1,23,20160326161,Sunday,No,rainy
3/26/2016 17:00,1,22,20160326171,Monday,Yes,dry
3/26/2016 18:00,1,22,20160326181,Tuesday,No,sunny
3/26/2016 19:00,1,27,20160326191,Wednesday,No,sunny
3/26/2016 20:00,1,24,20160326201,Thursday,Yes,sunny
3/26/2016 21:00,1,25,20160326211,Friday,No,rainy
3/26/2016 22:00,1,23,20160326221,Saturday,No,sunny
3/26/2016 23:00,1,24,20160326231,Sunday,Yes,sunny
3/27/2016 0:00,1,24,20160327001,Monday,No,sunny
3/27/2016 1:00,1,19,20160327011,Tuesday,No,rainy
3/27/2016 2:00,1,17,20160327021,Wednesday,Yes,dry
3/27/2016 3:00,1,13,20160327031,Thursday,Yes,sunny
3/27/2016 4:00,1,13,20160327041,Friday,Yes,sunny
3/27/2016 5:00,1,13,20160327051,Saturday,No,sunny
3/27/2016 6:00,1,13,20160327061,Sunday,Yes,rainy
3/27/2016 7:00,1,15,20160327071,Monday,No,sunny
3/27/2016 8:00,1,16,20160327081,Tuesday,No,sunny
3/27/2016 9:00,1,16,20160327091,Wednesday,No,sunny
3/27/2016 10:00,1,18,20160327101,Thursday,No,rainy
3/27/2016 11:00,1,22,20160327111,Friday,No,dry
3/27/2016 12:00,1,22,20160327121,Saturday,Yes,sunny
3/27/2016 13:00,1,21,20160327131,Sunday,Yes,sunny
3/27/2016 14:00,1,19,20160327141,Monday,Yes,sunny
3/27/2016 15:00,1,22,20160327151,Tuesday,No,rainy
3/27/2016 16:00,1,22,20160327161,Wednesday,Yes,sunny
3/27/2016 17:00,1,21,20160327171,Thursday,Yes,sunny
3/27/2016 18:00,1,27,20160327181,Friday,Yes,sunny
3/27/2016 19:00,1,26,20160327191,Saturday,No,rainy
3/27/2016 20:00,1,25,20160327201,Sunday,No,dry
3/27/2016 21:00,1,26,20160327211,Monday,No,sunny
3/27/2016 22:00,1,21,20160327221,Tuesday,No,sunny
3/27/2016 23:00,1,24,20160327231,Wednesday,No,sunny
3/28/2016 0:00,1,23,20160328001,Thursday,Yes,rainy
3/28/2016 1:00,1,22,20160328011,Friday,No,sunny
3/28/2016 2:00,1,16,20160328021,Saturday,Yes,sunny
3/28/2016 3:00,1,17,20160328031,Sunday,No,sunny
3/28/2016 4:00,1,13,20160328041,Monday,Yes,rainy
3/28/2016 5:00,1,12,20160328051,Tuesday,Yes,dry
3/28/2016 6:00,1,19,20160328061,Wednesday,No,sunny
3/28/2016 7:00,1,18,20160328071,Thursday,Yes,sunny
3/28/2016 8:00,1,21,20160328081,Friday,Yes,sunny
3/28/2016 9:00,1,28,20160328091,Saturday,Yes,rainy
3/28/2016 10:00,1,29,20160328101,Sunday,No,sunny
3/28/2016 11:00,1,41,20160328111,Monday,No,sunny
3/28/2016 12:00,1,43,20160328121,Tuesday,Yes,sunny
3/28/2016 13:00,1,34,20160328131,Wednesday,Yes,rainy
3/28/2016 14:00,1,39,20160328141,Thursday,No,dry
3/28/2016 15:00,1,37,20160328151,Friday,Yes,sunny
3/28/2016 16:00,1,39,20160328161,Saturday,Yes,sunny
3/28/2016 17:00,1,38,20160328171,Sunday,Yes,sunny
3/28/2016 18:00,1,39,20160328181,Monday,No,rainy
3/28/2016 19:00,1,38,20160328191,Tuesday,Yes,sunny
3/28/2016 20:00,1,42,20160328201,Wednesday,Yes,sunny
3/28/2016 21:00,1,39,20160328211,Thursday,Yes,sunny
3/28/2016 22:00,1,39,20160328221,Friday,Yes,rainy
3/28/2016 23:00,1,38,20160328231,Saturday,No,dry
3/29/2016 0:00,1,32,20160329001,Sunday,Yes,sunny
3/29/2016 1:00,1,31,20160329011,Monday,Yes,sunny
3/29/2016 2:00,1,26,20160329021,Tuesday,Yes,sunny
3/29/2016 3:00,1,19,20160329031,Wednesday,Yes,rainy
3/29/2016 4:00,1,18,20160329041,Thursday,Yes,sunny
3/29/2016 5:00,1,16,20160329051,Friday,Yes,sunny
3/29/2016 6:00,1,20,20160329061,Saturday,No,sunny
3/29/2016 7:00,1,22,20160329071,Sunday,Yes,rainy
3/29/2016 8:00,1,25,20160329081,Monday,No,dry
3/29/2016 9:00,1,28,20160329091,Tuesday,No,sunny
3/29/2016 10:00,1,38,20160329101,Wednesday,Yes,sunny
3/29/2016 11:00,1,42,20160329111,Thursday,No,sunny
3/29/2016 12:00,1,43,20160329121,Friday,No,rainy
